date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:18:04	93376/93376	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2016%20Mar%202021%2019:18:04%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/Quantumsys/Downloads/httrack/tecate3/connect.facebook.net/en_US/fbevents.js	(from https://tecate.com/)
13:18:06	5160/5160	---M-Z	200	added ('OK')	application/javascript	etag:%22a4cc3f907681b24a3efd540acd5d2996+gzip%22	http://static.ads-twitter.com/uwt.js	C:/Users/Quantumsys/Downloads/httrack/tecate3/static.ads-twitter.com/uwt.js	(from https://tecate.com/)
13:18:07	985660/985660	---MCZ	200	added ('OK')	application/javascript	etag:%221d71795074e33bc%22	https://tecate.com/js/app.js	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/js/app.js	(from https://tecate.com/)
13:18:07	22472/22472	---M--	200	added ('OK')	image/png	etag:%221d71795b0887848%22	https://tecate.com/img/credentials/tecate/A_ORIGINAL.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/A_ORIGINAL.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:08	22261/22261	---M--	200	added ('OK')	image/png	etag:%221d71795aebe3af5%22	https://tecate.com/img/credentials/tecate/A_LIGHT.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/A_LIGHT.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:08	27421/27421	---M--	200	added ('OK')	image/png	etag:%221d71795b1b9379d%22	https://tecate.com/img/credentials/tecate/A_TITANIUM.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/A_TITANIUM.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:09	4398/4398	---M--	200	added ('OK')	image/png	etag:%221d71795c00769ae%22	https://tecate.com/img/credentials/tecate/LOGO_STG.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LOGO_STG.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:09	3737/3737	---M--	200	added ('OK')	image/png	etag:%221d71795bda51019%22	https://tecate.com/img/credentials/tecate/LOGO_CORNERSHOP.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LOGO_CORNERSHOP.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:10	2424/2424	---M--	200	added ('OK')	image/png	etag:%221d71795bed642f8%22	https://tecate.com/img/credentials/tecate/LOGO_RAPPI.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LOGO_RAPPI.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:11	1881/1881	---M--	200	added ('OK')	image/png	etag:%221d71795bd0c8f59%22	https://tecate.com/img/credentials/tecate/LOGO_AMAZON.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LOGO_AMAZON.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:11	9276/9276	---M--	200	added ('OK')	image/png	etag:%221d71795bda53abc%22	https://tecate.com/img/credentials/tecate/LOGO_HEB.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LOGO_HEB.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:13	3382/3382	---M--	200	added ('OK')	image/png	etag:%221d71795c00775b6%22	https://tecate.com/img/credentials/tecate/LOGO_WALMART.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LOGO_WALMART.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:13	8467/8467	---M--	200	added ('OK')	image/png	etag:%221d71795bed66a93%22	https://tecate.com/img/credentials/tecate/LOGO_ML.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LOGO_ML.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:14	347726/347726	---M--	200	added ('OK')	image/png	etag:%221d71795b713e94e%22	https://tecate.com/img/credentials/tecate/LATAS.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/credentials/tecate/LATAS.png	(from https://tecate.com/cerveza-tecate-RETAILERS)
13:18:15	24288/24288	---M--	200	added ('OK')	application/font-woff	etag:%221d71794add95460%22	https://tecate.com/fonts/SairaCondensed-black.woff	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/fonts/SairaCondensed-black.woff	(from https://tecate.com/css/app.css)
13:18:15	18548/18548	---M--	200	added ('OK')	font/woff2	etag:%221d71794af0a7ff4%22	https://tecate.com/fonts/SairaCondensed-black.woff2	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/fonts/SairaCondensed-black.woff2	(from https://tecate.com/css/app.css)
13:18:16	44844/44844	---M--	200	added ('OK')	application/font-woff	etag:%221d71794add9a5ac%22	https://tecate.com/fonts/DINPro-Regular.woff	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/fonts/DINPro-Regular.woff	(from https://tecate.com/css/app.css)
13:18:16	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Mar%202021%2019:18:16%20GMT	https://tecate.com/fonts/DINPro-Regular.woff2	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/fonts/DINPro-Regular.69.delayed	(from https://tecate.com/css/app.css)
13:18:17	45684/45684	---M--	200	added ('OK')	application/font-woff	etag:%221d71794ac0ff574%22	https://tecate.com/fonts/DINPro-Bold.woff	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/fonts/DINPro-Bold.woff	(from https://tecate.com/css/app.css)
13:18:18	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Mar%202021%2019:18:17%20GMT	https://tecate.com/fonts/DINPro-Bold.woff2	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/fonts/DINPro-Bold.6b.delayed	(from https://tecate.com/css/app.css)
13:18:18	768/768	---M--	200	added ('OK')	image/svg+xml	etag:%221d71794d2cd7e80%22	https://tecate.com/img/select_bg.svg	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/img/select_bg.svg	(from https://tecate.com/css/app.css)
13:18:19	0/0	---M--	401	error ('Unauthorized')	text/html	date:Tue,%2016%20Mar%202021%2019:18:19%20GMT	https://tecate.com/pase-lo-que-pase-siempre-amigos	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/pase-lo-que-pase-siempre-amigos.6d.delayed	(from https://tecate.com/cat/asi-somos)
13:18:20	54736/54736	---M--	200	added ('OK')	application/octet-stream	etag:0x8D71CFFADEAA288	https://sttecatesite.blob.core.windows.net/site2019/132098524755308481_200619_TECATE_GEMIDO_1500x550_v3.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132098524755308481_200619_TECATE_GEMIDO_1500x550_v3.jpg	(from https://tecate.com/cat/asi-somos)
13:18:21	98198/98198	---M--	200	added ('OK')	application/octet-stream	etag:0x8D71CFFBAC75D09	https://sttecatesite.blob.core.windows.net/site2019/132098524971040495_200619_TECATE_Manifesto_1500x550_v3.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132098524971040495_200619_TECATE_Manifesto_1500x550_v3.jpg	(from https://tecate.com/cat/asi-somos)
13:18:21	0/0	---M--	401	error ('Unauthorized')	text/html	date:Tue,%2016%20Mar%202021%2019:18:21%20GMT	https://tecate.com/streaming-posada-entre-brothers	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/streaming-posada-entre-brothers.70.delayed	(from https://tecate.com/cat/asi-somos)
13:18:24	29906/29906	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Mar%202021%2019:18:22%20GMT	https://tecate.com/double-play-entre-amigos	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/double-play-entre-amigos.html	(from https://tecate.com/cat/somos-beisbol)
13:18:24	1645330/1645330	---M--	200	added ('OK')	application/octet-stream	etag:0x8D8A2EA4B4B0AC9	https://sttecatesite.blob.core.windows.net/site2019/132527242430717535_PEB_TKT_BANNERdesktop_1500x500.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132527242430717535_PEB_TKT_BANNERdesktop_1500x500.png	(from https://tecate.com/cat/asi-somos)
13:18:26	65389/65389	---M--	200	added ('OK')	application/octet-stream	etag:0x8D6FB244D9EF111	https://sttecatesite.blob.core.windows.net/site2019/132061298657977484_200619_TECATE_BEISBOL_1300x550_v1.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132061298657977484_200619_TECATE_BEISBOL_1300x550_v1.jpg	(from https://tecate.com/cat/somos-beisbol)
13:18:27	30376/30376	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20Mar%202021%2019:18:27%20GMT	https://tecate.com/gana-experiencias-unicas	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/gana-experiencias-unicas.html	(from https://tecate.com/somos-millones-en-lacanchamasgrande)
13:18:28	801322/801322	---M--	200	added ('OK')	application/octet-stream	etag:0x8D8B3468CE57572	https://sttecatesite.blob.core.windows.net/site2019/132545230864703663_TKT_TN_560x550.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132545230864703663_TKT_TN_560x550.png	(from https://tecate.com/somos-millones-en-lacanchamasgrande)
13:18:29	117309/117309	---M--	200	added ('OK')	application/octet-stream	etag:0x8D71CFF73592564	https://sttecatesite.blob.core.windows.net/site2019/132098523768772969_200619_TECATE_VERANO_1300x550_v3.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132098523768772969_200619_TECATE_VERANO_1300x550_v3.jpg	(from https://tecate.com/somos-millones-en-lacanchamasgrande)
13:18:30	656919/656919	---M--	200	added ('OK')	application/octet-stream	etag:0x8D7589D335BD1F6	https://sttecatesite.blob.core.windows.net/site2019/132164072489783112_191023_Tecate_LanzamientoAmbar_Historia_TN_560-550.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132164072489783112_191023_Tecate_LanzamientoAmbar_Historia_TN_560-550.png	(from https://tecate.com/esta-es-la-nueva-tecate-ambar)
13:18:31	692652/692652	---M--	200	added ('OK')	application/octet-stream	etag:0x8D88CCC9C86E09B	https://sttecatesite.blob.core.windows.net/site2019/132502925698354769_201112_Tecate_Navidad_Banners_560-550_V2.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132502925698354769_201112_Tecate_Navidad_Banners_560-550_V2.png	(from https://tecate.com/tecate-as-somos)
13:18:33	103511/103511	---M--	200	added ('OK')	application/octet-stream	etag:0x8D7728BA6D41B36	https://sttecatesite.blob.core.windows.net/site2019/132192584420178062_200619_TECATE_TN_SITE_BAJIO_560x550_v1.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132192584420178062_200619_TECATE_TN_SITE_BAJIO_560x550_v1.jpg	(from https://tecate.com/as-se-vivi-el-tecate-bajo)
13:18:33	1349104/1349104	---M--	200	added ('OK')	application/octet-stream	etag:0x8D7AF17F6B826D1	https://sttecatesite.blob.core.windows.net/site2019/132259157751931570_160220_Tecate_OVNI_Adaptaciones_TN_1-1.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132259157751931570_160220_Tecate_OVNI_Adaptaciones_TN_1-1.png	(from https://tecate.com/te-metes-con-uno-te-metes-con-todos)
13:18:34	312462/312462	---M--	200	added ('OK')	application/octet-stream	etag:0x8D767A069F8314D	https://sttecatesite.blob.core.windows.net/site2019/132180578964901817_tecate-sonoro-somosmusica.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132180578964901817_tecate-sonoro-somosmusica.jpg	(from https://tecate.com/as-disfrutamos-el-tecate-sonoro)
13:18:35	355241/355241	---M--	200	added ('OK')	application/octet-stream	etag:0x8D75C961AD9FC62	https://sttecatesite.blob.core.windows.net/site2019/132168440060470527_tecate%20site%20peninsula%201.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132168440060470527_tecate%20site%20peninsula%201.png	(from https://tecate.com/revive-el-tecate-pennsula)
13:18:36	521025/521025	---M--	200	added ('OK')	application/octet-stream	etag:0x8D758025205C56E	https://sttecatesite.blob.core.windows.net/site2019/132163407284386565_191021_Teacate_LiveOut_Reecap_TN_560-550.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132163407284386565_191021_Teacate_LiveOut_Reecap_TN_560-550.png	(from https://tecate.com/revive-un-poco-del-tecate-live-out)
13:18:37	524620/524620	---M--	200	added ('OK')	application/octet-stream	etag:0x8D7573EE5B7D459	https://sttecatesite.blob.core.windows.net/site2019/132162567942953249_110619_TECATE_COORDENADA_560x550_v1.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132162567942953249_110619_TECATE_COORDENADA_560x550_v1.png	(from https://tecate.com/revive-con-nosotros-el-tecate-coordenada)
13:18:37	264324/264324	---M--	200	added ('OK')	application/octet-stream	etag:0x8D7573A973A8D31	https://sttecatesite.blob.core.windows.net/site2019/132162549451419315_Tecate_Republica_ThumbSitio_560x550.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132162549451419315_Tecate_Republica_ThumbSitio_560x550.jpg	(from https://tecate.com/as-se-vivi-el-tecate-repblica)
13:18:40	1287654/1287654	---M--	200	added ('OK')	application/octet-stream	etag:0x8D750D0AA750200	https://sttecatesite.blob.core.windows.net/site2019/132155497436856875_TECATEARCADIAmobile.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132155497436856875_TECATEARCADIAmobile.png	(from https://tecate.com/tecate-arcadia-2019)
13:18:40	412013/412013	---M--	200	added ('OK')	application/octet-stream	etag:0x8D7435B61DBDAA8	https://sttecatesite.blob.core.windows.net/site2019/132140700054973427_110619_TECATE_TACUBA_560x550_v1a.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132140700054973427_110619_TECATE_TACUBA_560x550_v1a.png	(from https://tecate.com/cafe-tacvba-unplugged)
13:18:41	172724/172724	---M--	200	added ('OK')	application/octet-stream	etag:0x8D732E18A521D9D	https://sttecatesite.blob.core.windows.net/site2019/132122584564256241_110619_TECATE_RESIDENCE_560x550_v2.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132122584564256241_110619_TECATE_RESIDENCE_560x550_v2.png	(from https://tecate.com/revive-el-tecate-residence-r44)
13:18:41	103069/103069	---M--	200	added ('OK')	application/octet-stream	etag:0x8D72B35FF202705	https://sttecatesite.blob.core.windows.net/site2019/132114151207543658_1.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132114151207543658_1.png	(from https://tecate.com/revive-el-tecate-food-truck-fest)
13:18:42	19252/19252	---M--	200	added ('OK')	application/octet-stream	etag:0x8D72B2712A805ED	https://sttecatesite.blob.core.windows.net/site2019/132114087108770952_2.0110619_TECATE_LOCATION_560x550_v1.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132114087108770952_2.0110619_TECATE_LOCATION_560x550_v1.jpg	(from https://tecate.com/revive-el-tecate-location)
13:18:43	33316/33316	---M--	200	added ('OK')	application/octet-stream	etag:0x8D72581EF348FEF	https://sttecatesite.blob.core.windows.net/site2019/132107880285825545_110619_TECATE_SUPREMO_560x550_v1c.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132107880285825545_110619_TECATE_SUPREMO_560x550_v1c.jpg	(from https://tecate.com/revive-el-tecate-supremo)
13:18:44	52176/52176	---M--	200	added ('OK')	application/octet-stream	etag:0x8D721B052EC9596	https://sttecatesite.blob.core.windows.net/site2019/132103681481090630_110619_TECATE_PALNORTE_560x550_v1b.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132103681481090630_110619_TECATE_PALNORTE_560x550_v1b.jpg	(from https://tecate.com/revive-el-tecate-pal-norte)
13:18:45	24742/24742	---M--	200	added ('OK')	application/octet-stream	etag:0x8D721B06922B1DE	https://sttecatesite.blob.core.windows.net/site2019/132103681857029582_110619_TECATE_FUTBOL_560x550_v1b.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132103681857029582_110619_TECATE_FUTBOL_560x550_v1b.jpg	(from https://tecate.com/nada-puede-competir-contra-la-amistad)
13:18:46	38600/38600	---M--	200	added ('OK')	application/octet-stream	etag:0x8D721B0A2A7D26F	https://sttecatesite.blob.core.windows.net/site2019/132103682822056329_110619_TECATE_UNDERSTAND_560x550_v1b.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132103682822056329_110619_TECATE_UNDERSTAND_560x550_v1b.jpg	(from https://tecate.com/un-round-entre-amigos)
13:18:47	39690/39690	---M--	200	added ('OK')	application/octet-stream	etag:0x8D721B0928D2BBA	https://sttecatesite.blob.core.windows.net/site2019/132103682551836511_110619_TECATE_BOX_560x550_v1b.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132103682551836511_110619_TECATE_BOX_560x550_v1b.jpg	(from https://tecate.com/siempre-tirando-esquina)
13:18:48	5696/5696	---MCZ	200	added ('OK')	text/css	etag:%221d71795fcd379c0%22	https://tecate.com/xeerpa/widget/css/app.eeb12754.css	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/xeerpa/widget/css/app.eeb12754.css	(from https://tecate.com/xeerpa/widget/index.html)
13:18:48	1839/1839	---MCZ	200	added ('OK')	text/css	etag:%221d71795fe049baf%22	https://tecate.com/xeerpa/widget/css/chunk-vendors.95b0ac3f.css	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/xeerpa/widget/css/chunk-vendors.95b0ac3f.css	(from https://tecate.com/xeerpa/widget/index.html)
13:18:49	16885/16885	---MCZ	200	added ('OK')	application/javascript	etag:%221d717960a88b4f5%22	https://tecate.com/xeerpa/widget/js/app.6e0df3ae.js	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/xeerpa/widget/js/app.6e0df3ae.js	(from https://tecate.com/xeerpa/widget/index.html)
13:18:50	255089/255089	---MCZ	200	added ('OK')	application/javascript	etag:%221d7179615406e71%22	https://tecate.com/xeerpa/widget/js/chunk-vendors.cdf307eb.js	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/xeerpa/widget/js/chunk-vendors.cdf307eb.js	(from https://tecate.com/xeerpa/widget/index.html)
13:18:50	0/0	---M--	401	error ('Unauthorized')	text/html	date:Tue,%2016%20Mar%202021%2019:18:50%20GMT	https://tecate.com/somos-tecate	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/somos-tecate.8e.delayed	(from https://tecate.com/xeerpa/widget/index.html)
13:18:51	0/0	---M--	401	error ('Unauthorized')	text/html	date:Tue,%2016%20Mar%202021%2019:18:51%20GMT	https://tecate.com/POST	C:/Users/Quantumsys/Downloads/httrack/tecate3/tecate.com/POST.8f.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
13:18:53	290233/290233	---M--	200	added ('OK')	application/octet-stream	etag:0x8D721B05ED132CB	https://sttecatesite.blob.core.windows.net/site2019/132103681682689804_110619_TECATE_BEISBOL_560x550_v1b.png	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132103681682689804_110619_TECATE_BEISBOL_560x550_v1b.png	(from https://tecate.com/double-play-entre-amigos)
13:18:53	41624/41624	---M--	200	added ('OK')	application/octet-stream	etag:0x8D721B07063F0E8	https://sttecatesite.blob.core.windows.net/site2019/132103681978380215_110619_TECATE_VERANO_560x550_v1b.jpg	C:/Users/Quantumsys/Downloads/httrack/tecate3/sttecatesite.blob.core.windows.net/site2019/132103681978380215_110619_TECATE_VERANO_560x550_v1b.jpg	(from https://tecate.com/gana-experiencias-unicas)
